country,name,full_name,symbol,currency,class,market
united states,NQ US Large Cap Specialty Retailers,NASDAQ US Large Cap Specialty Retailers,NQUSL5379,USD,other_indices,global_indices
united states,NQ US Mid Cap Aerospace,NASDAQ US Mid Cap Aerospace,NQUSM2713,USD,other_indices,global_indices
united states,NQ US Mid Cap Industrial G&S,NASDAQ US Mid Cap Industrial G&S,NQUSM2700,USD,other_indices,global_indices
united states,NQ US Mid Cap Building Materials & Fixtures,NASDAQ US Mid Cap Building Materials & Fixtures,NQUSM2353,USD,other_indices,global_indices
united states,NQ US Mid Cap Construct & Mater,NASDAQ US Mid Cap Construct & Mater,NQUSM2300,USD,other_indices,global_indices
united states,NQ US Mid Cap Industrials,NASDAQ US Mid Cap Industrials,NQUSM2000,USD,other_indices,global_indices
united states,NQ US Mid Cap Iron and Steel,NASDAQ US Mid Cap Iron and Steel,NQUSM1757,USD,other_indices,global_indices
united states,NQ US Mid Cap General Industrials,NASDAQ US Mid Cap General Industrials,NQUSM2720,USD,other_indices,global_indices
united states,NQ US Mid Cap Basic Resources,NASDAQ US Mid Cap Basic Resources,NQUSM1700,USD,other_indices,global_indices
united states,NQ US Mid Cap Commodity Chemicals,NASDAQ US Mid Cap Commodity Chemicals,NQUSM1353,USD,other_indices,global_indices
united states,NQ US Mid Cap Chemicals,NASDAQ US Mid Cap Chemicals,NQUSM1300,USD,other_indices,global_indices
united states,NQ US Mid Cap Basic Materials,NASDAQ US Mid Cap Basic Materials,NQUSM1000,USD,other_indices,global_indices
united states,NQ US Mid Cap Oil Equipment & Services,NASDAQ US Mid Cap Oil Equipment & Services,NQUSM0573,USD,other_indices,global_indices
united states,NQ US Mid Cap Exploration & Production,NASDAQ US Mid Cap Exploration & Production,NQUSM0533,USD,other_indices,global_indices
united states,NQ US Mid Cap Oil & Gas Producers,NASDAQ US Mid Cap Oil & Gas Producers,NQUSM0530,USD,other_indices,global_indices
united states,NQ US Mid Cap Specialty Chemicals,NASDAQ US Mid Cap Specialty Chemicals,NQUSM1357,USD,other_indices,global_indices
united states,NQ US Mid Cap Containers & Packaging,NASDAQ US Mid Cap Containers & Packaging,NQUSM2723,USD,other_indices,global_indices
united states,NQ US Mid Cap Electronic & Electrical Equipment,NASDAQ US Mid Cap Electronic & Electrical Equipment,NQUSM2730,USD,other_indices,global_indices
united states,NQ US Mid Cap Electrical Components & Equipment,NASDAQ US Mid Cap Electrical Components & Equipment,NQUSM2733,USD,other_indices,global_indices
united states,NQ US Mid Cap Leisure Goods,NASDAQ US Mid Cap Leisure Goods,NQUSM3740,USD,other_indices,global_indices
united states,NQ US Mid Cap Personal & Household Goods,NASDAQ US Mid Cap Personal & Household Goods,NQUSM3700,USD,other_indices,global_indices
united states,NQ US Mid Cap Food Products,NASDAQ US Mid Cap Food Products,NQUSM3577,USD,other_indices,global_indices
united states,NQ US Mid Cap Food Producers,NASDAQ US Mid Cap Food Producers,NQUSM3570,USD,other_indices,global_indices
united states,NQ US Mid Cap Food & Beverage,NASDAQ US Mid Cap Food & Beverage,NQUSM3500,USD,other_indices,global_indices
united states,NQ US Mid Cap Automobiles & Parts,NASDAQ US Mid Cap Automobiles & Parts,NQUSM3300,USD,other_indices,global_indices
united states,NQ US Mid Cap Consumer Goods,NASDAQ US Mid Cap Consumer Goods,NQUSM3000,USD,other_indices,global_indices
united states,NQ US Mid Cap Financial Administration,NASDAQ US Mid Cap Financial Administration,NQUSM2795,USD,other_indices,global_indices
united states,NQ US Mid Cap Business Support Services,NASDAQ US Mid Cap Business Support Services,NQUSM2791,USD,other_indices,global_indices
united states,NQ US Mid Cap Support Services,NASDAQ US Mid Cap Support Services,NQUSM2790,USD,other_indices,global_indices
united states,NQ US Md Cap Ind Transportation,NASDAQ US Md Cap Ind Transportation,NQUSM2770,USD,other_indices,global_indices
united states,NQ US Mid Cap Industrial Machinery,NASDAQ US Mid Cap Industrial Machinery,NQUSM2757,USD,other_indices,global_indices
united states,NQ US Mid Cap Commercial Vehicles & Trucks,NASDAQ US Mid Cap Commercial Vehicles & Trucks,NQUSM2753,USD,other_indices,global_indices
united states,NQ US Mid Cap Industrial Engineering,NASDAQ US Mid Cap Industrial Engineering,NQUSM2750,USD,other_indices,global_indices
united states,NQ US Mid Cap Electronic Equipment,NASDAQ US Mid Cap Electronic Equipment,NQUSM2737,USD,other_indices,global_indices
united states,NQ US Mid Cap Oil & Gas,NASDAQ US Mid Cap Oil & Gas,NQUSM0001,USD,other_indices,global_indices
united states,NQ US Large Cap Value,NASDAQ US Large Cap Value,NQUSLV,USD,other_indices,global_indices
united states,NQ US Large Cap Growth,NASDAQ US Large Cap Growth,NQUSLG,USD,other_indices,global_indices
united states,NQ US Large Cap Telecommunications Equipment,NASDAQ US Large Cap Telecommunications Equipment,NQUSL9578,USD,other_indices,global_indices
united states,NQ US Large Cap Nonlife Insurance,NASDAQ US Large Cap Nonlife Insurance,NQUSL8530,USD,other_indices,global_indices
united states,NQ US Large Cap Insurance,NASDAQ US Large Cap Insurance,NQUSL8500,USD,other_indices,global_indices
united states,NQ US Large Cap Banks,NASDAQ US Large Cap Banks,NQUSL8300,USD,other_indices,global_indices
united states,NQ US Large Cap Financials,NASDAQ US Large Cap Financials,NQUSL8000,USD,other_indices,global_indices
united states,NQ US Large Cap Multiutilities,NASDAQ US Large Cap Multiutilities,NQUSL7575,USD,other_indices,global_indices
united states,"NQ US Large Cap Gas, Water & Multiutilities","NASDAQ US Large Cap Gas, Water & Multiutilities",NQUSL7570,USD,other_indices,global_indices
united states,NQ US Large Cap Conventional Electricity,NASDAQ US Large Cap Conventional Electricity,NQUSL7535,USD,other_indices,global_indices
united states,NQ US Large Cap Electricity,NASDAQ US Large Cap Electricity,NQUSL7530,USD,other_indices,global_indices
united states,NQ US Large Cap Utilities,NASDAQ US Large Cap Utilities,NQUSL7000,USD,other_indices,global_indices
united states,NQ US Large Cap Fixed Line Telecommunications,NASDAQ US Large Cap Fixed Line Telecommunications,NQUSL6530,USD,other_indices,global_indices
united states,NQ US Large Cap Telecommunications,NASDAQ US Large Cap Telecommunications,NQUSL6000,USD,other_indices,global_indices
united states,NQ US Large Cap Restaurants & Bars,NASDAQ US Large Cap Restaurants & Bars,NQUSL5757,USD,other_indices,global_indices
united states,NQ US Large Cap Travel& Leisure,NASDAQ US Large Cap Travel& Leisure,NQUSL5700,USD,other_indices,global_indices
united states,NQ US Large Cap Broadcasting & Entertainment,NASDAQ US Large Cap Broadcasting & Entertainment,NQUSL5553,USD,other_indices,global_indices
united states,NQ US Large Cap Media,NASDAQ US Large Cap Media,NQUSL5500,USD,other_indices,global_indices
united states,NQ US Large Cap Property & Casualty Insurance,NASDAQ US Large Cap Property & Casualty Insurance,NQUSL8536,USD,other_indices,global_indices
united states,NQ US Large Cap Broadline Retailers,NASDAQ US Large Cap Broadline Retailers,NQUSL5373,USD,other_indices,global_indices
united states,NQ US Large Cap Life Insurance,NASDAQ US Large Cap Life Insurance,NQUSL8570,USD,other_indices,global_indices
united states,NQ US Large Cap Real Estate Investment Trusts,NASDAQ US Large Cap Real Estate Investment Trusts,NQUSL8670,USD,other_indices,global_indices
united states,NQ US Large Cap Semiconductors,NASDAQ US Large Cap Semiconductors,NQUSL9576,USD,other_indices,global_indices
united states,NQ US Large Cap Computer Hardware,NASDAQ US Large Cap Computer Hardware,NQUSL9572,USD,other_indices,global_indices
united states,NQ US Large Cap Technology Hardware & Equipment,NASDAQ US Large Cap Technology Hardware & Equipment,NQUSL9570,USD,other_indices,global_indices
united states,NQ US Large Cap Software,NASDAQ US Large Cap Software,NQUSL9537,USD,other_indices,global_indices
united states,NQ US Large Cap Computer Services,NASDAQ US Large Cap Computer Services,NQUSL9533,USD,other_indices,global_indices
united states,NQ US Large Cap Software & Computer Services,NASDAQ US Large Cap Software & Computer Services,NQUSL9530,USD,other_indices,global_indices
united states,NQ US Large Cap Technology,NASDAQ US Large Cap Technology,NQUSL9000,USD,other_indices,global_indices
united states,NQ US Large Cap Investment Services,NASDAQ US Large Cap Investment Services,NQUSL8777,USD,other_indices,global_indices
united states,NQ US Large Cap Consumer Finance,NASDAQ US Large Cap Consumer Finance,NQUSL8773,USD,other_indices,global_indices
united states,NQ US Large Cap Asset Managers,NASDAQ US Large Cap Asset Managers,NQUSL8771,USD,other_indices,global_indices
united states,NQ US Large Cap Financial Services Sector,NASDAQ US Large Cap Financial Services Sector,NQUSL8770,USD,other_indices,global_indices
united states,NQ US Lr Cap Financial Services,NASDAQ US Lr Cap Financial Services,NQUSL8700,USD,other_indices,global_indices
united states,NQ US Large Cap Specialty REITs,NASDAQ US Large Cap Specialty REITs,NQUSL8675,USD,other_indices,global_indices
united states,NQ US Large Cap Retail REITs,NASDAQ US Large Cap Retail REITs,NQUSL8672,USD,other_indices,global_indices
united states,NQ US Large Cap Industrial and Office REITs,NASDAQ US Large Cap Industrial and Office REITs,NQUSL8671,USD,other_indices,global_indices
united states,NQ US Large Cap Real Estate,NASDAQ US Large Cap Real Estate,NQUSL8600,USD,other_indices,global_indices
united states,NQ US Small Cap Mobile Telecommunications,NASDAQ US Small Cap Mobile Telecommunications,NQUSS6570,USD,other_indices,global_indices
united states,Low Volatility Short Only TR,FTSE US Risk Premium Series: Low Volatility Short Only TR,TRIFTUSVSUT,USD,other_indices,global_indices
united states,NQ US Small Cap Electricity,NASDAQ US Small Cap Electricity,NQUSS7530,USD,other_indices,global_indices
united states,DJ Asset Managers,Dow Jones Asset Managers,DJUSAG,USD,other_indices,world_indices
united states,DJ Auto Parts Makers,Dow Jones Auto Parts Makers,DJUSAT,USD,other_indices,world_indices
united states,DJ Automobiles,Dow Jones Automobiles,DJUSAU,USD,other_indices,world_indices
united states,DJ Automobiles & Parts,Dow Jones Automobiles & Parts,DJUSAP,USD,other_indices,world_indices
united states,DJ Banks,Dow Jones Banks,DJUSBK,USD,other_indices,world_indices
united states,DJ Basic Resources,Dow Jones Basic Resources,DJUSBS,USD,other_indices,world_indices
united states,DJ Apparel Retailers,Dow Jones Apparel Retailers,DJUSRA,USD,other_indices,world_indices
united states,DJ Beverages,Dow Jones Beverages,DJUSBV,USD,other_indices,world_indices
united states,DJ Brewers,Dow Jones Brewers,DJUSDB,USD,other_indices,world_indices
united states,DJ Broadcasting & Entertainment,Dow Jones Broadcasting & Entertainment,DJUSBC,USD,other_indices,world_indices
united states,DJ Broadline Retailers,Dow Jones Broadline Retailers,DJUSRB,USD,other_indices,world_indices
united states,DJ Building Materials & Fixtures,Dow Jones Building Materials & Fixtures,DJUSBD,USD,other_indices,world_indices
united states,DJ Business Support Services,Dow Jones Business Support Services,DJUSIV,USD,other_indices,world_indices
united states,DJ Business Training & Employment Agencies,Dow Jones Business Training & Employment Agencies,DJUSBE,USD,other_indices,world_indices
united states,DJ Biotechnology,Dow Jones Biotechnology,DJUSBT,USD,other_indices,world_indices
united states,DJ Aluminum,Dow Jones Aluminum,DJUSAL,USD,other_indices,world_indices
united states,DJ Airlines,Dow Jones Airlines,DJUSAR,USD,other_indices,world_indices
united states,DJ Aerospace & Defense,Dow Jones Aerospace & Defense,DJUSAE,USD,other_indices,world_indices
united states,ARCA Mini-Natural Gas,ARCA Mini-Natural Gas,MNG,USD,other_indices,world_indices
united states,ARCA Mini-Oil,ARCA Mini-Oil,BZJ,USD,other_indices,world_indices
united states,ARCA Mini-Pharmaceutical,ARCA Mini-Pharmaceutical,KBK,USD,other_indices,world_indices
united states,ARCA Mini-Securities,ARCA Mini-Securities Broker/Dealer,JBV,USD,other_indices,world_indices
united states,ARCA Natural Gas,ARCA Natural Gas,XNG,USD,other_indices,world_indices
united states,ARCA Networking,ARCA Networking,NWX,USD,other_indices,world_indices
united states,ARCA North American Telecommunications,ARCA North American Telecommunications,XTC,USD,other_indices,world_indices
united states,ARCA Oil,ARCA Oil,XOI,USD,other_indices,world_indices
united states,ARCA Pharmaceutical,ARCA Pharmaceutical,DRG,USD,other_indices,world_indices
united states,ARCA Securities Broker,ARCA Securities Broker,XBD,USD,other_indices,world_indices
united states,ARCA Steel,ARCA Steel,STTL,USD,other_indices,world_indices
united states,ARCA Technology 100,ARCA Technology 100,PSE,USD,other_indices,world_indices
united states,ARCA Telecom,ARCA Telecommunications,PHN,USD,other_indices,world_indices
united states,ARCA Tobacco,ARCA Tobacco,TOB,USD,other_indices,world_indices
united states,DJ Aerospace,Dow Jones Aerospace,DJUSAS,USD,other_indices,world_indices
united states,DJ Chemicals,Dow Jones Chemicals,DJUSCH,USD,other_indices,world_indices
united states,DJ Clothing & Accessories,Dow Jones Clothing & Accessories,DJUSCF,USD,other_indices,world_indices
united states,DJ Coal,Dow Jones Coal,DJUSCL,USD,other_indices,world_indices
united states,DJ Commercial Vehicles & Trucks,Dow Jones Commercial Vehicles & Trucks,DJUSHR,USD,other_indices,world_indices
united states,DJ Equity All REIT,Dow Jones Equity All REIT,REI,USD,other_indices,world_indices
united states,DJ Exploration & Production,Dow Jones Exploration & Production,DJUSOS,USD,other_indices,world_indices
united states,DJ Financial Administration,Dow Jones Financial Administration,DJUSFA,USD,other_indices,world_indices
united states,DJ Financial Services,Dow Jones Financial Services,DJUSFI,USD,other_indices,world_indices
united states,DJ Financial Services,Dow Jones Financial Services,DJUSGF,USD,other_indices,world_indices
united states,DJ Financial Services Composite,Dow Jones Financial Services Composite,DJUSFV,USD,other_indices,world_indices
united states,DJ Food & Beverage Makers,Dow Jones Food & Beverage Makers,DJUSFB,USD,other_indices,world_indices
united states,DJ Food & Drug Retailers,Dow Jones Food & Drug Retailers,DJUSDR,USD,other_indices,world_indices
united states,DJ Food Producers,Dow Jones Food Producers,DJUSFO,USD,other_indices,world_indices
united states,DJ Food Product Makers,Dow Jones Food Product Makers,DJUSFP,USD,other_indices,world_indices
united states,DJ Food Retail & Wholesale,Dow Jones Food Retail & Wholesale,DJUSFD,USD,other_indices,world_indices
united states,DJ Footwear,Dow Jones Footwear,DJUSFT,USD,other_indices,world_indices
united states,DJ Forestry & Paper,Dow Jones Forestry & Paper,DJUSFR,USD,other_indices,world_indices
united states,DJ Full Line Insurance,Dow Jones Full Line Insurance,DJUSIF,USD,other_indices,world_indices
united states,DJ Furnishings,Dow Jones Furnishings,DJUSFH,USD,other_indices,world_indices
united states,DJ Electronic Equipment,Dow Jones Electronic Equipment,DJUSAI,USD,other_indices,world_indices
united states,ARCA Mini-Biotechnology,ARCA Mini-Biotechnology,BJE,USD,other_indices,world_indices
united states,DJ Electronic & Electrical Equipment,Dow Jones Electronic & Electrical Equipment,DJUSEE,USD,other_indices,world_indices
united states,DJ Electrical Components & Equipment,Dow Jones Electrical Components & Equipment,DJUSEC,USD,other_indices,world_indices
united states,DJ Commodity Chemicals,Dow Jones Commodity Chemicals,DJUSCC,USD,other_indices,world_indices
united states,DJ Composite,Dow Jones Composite All REIT,RCI,USD,other_indices,world_indices
united states,DJ Computer Hardware,Dow Jones Computer Hardware,DJUSCR,USD,other_indices,world_indices
united states,DJ Computer Services,Dow Jones Computer Services,DJUSDV,USD,other_indices,world_indices
united states,DJ Construction & Materials,Dow Jones Construction & Materials,DJUSCN,USD,other_indices,world_indices
